taskId time jobId jobSize runtime user peer
59942 578830 1764  322  1119   1 24
59943 578830 1764  322  1221   1 24
59944 578830 1764  322  6443   1 24
59945 578830 1764  322  1698   1 24
59946 578830 1764  322  2460   1 24
59947 578830 1764  322  1050   1 24
59948 578830 1764  322  1509   1 24
59949 578830 1764  322  2417   1 24
59950 578830 1764  322  2057   1 24
59951 578830 1764  322  1059   1 24
59952 578830 1764  322  1594   1 24
59953 578830 1764  322  1828   1 24
59954 578830 1764  322  2514   1 24
59955 578830 1764  322  4798   1 24
59956 578830 1764  322   275   1 24
59957 578830 1764  322   788   1 24
59958 578830 1764  322  2578   1 24
59959 578830 1764  322  1591   1 24
59960 578830 1764  322  1490   1 24
59961 578830 1764  322   664   1 24
59962 578830 1764  322  2124   1 24
59963 578830 1764  322  1183   1 24
59964 578830 1764  322   645   1 24
59965 578830 1764  322  2195   1 24
59966 578830 1764  322  3248   1 24
59967 578830 1764  322  7083   1 24
59968 578830 1764  322   697   1 24
59969 578830 1764  322  4460   1 24
59970 578830 1764  322  1503   1 24
59971 578830 1764  322   646   1 24
59972 578830 1764  322  1466   1 24
59973 578830 1764  322   782   1 24
59974 578830 1764  322  3211   1 24
59975 578830 1764  322  1160   1 24
59976 578830 1764  322  7492   1 24
59977 578830 1764  322  4255   1 24
59978 578830 1764  322  1341   1 24
59979 578830 1764  322  1507   1 24
59980 578830 1764  322  1756   1 24
59981 578830 1764  322  4075   1 24
59982 578830 1764  322  2594   1 24
59983 578830 1764  322  4107   1 24
59984 578830 1764  322   500   1 24
59985 578830 1764  322  2514   1 24
59986 578830 1764  322   297   1 24
59987 578830 1764  322  2036   1 24
59988 578830 1764  322  2666   1 24
59989 578830 1764  322  5709   1 24
59990 578830 1764  322  1096   1 24
59991 578830 1764  322  3039   1 24
59992 578830 1764  322  1609   1 24
59993 578830 1764  322  1839   1 24
59994 578830 1764  322   635   1 24
59995 578830 1764  322  1442   1 24
59996 578830 1764  322   960   1 24
59997 578830 1764  322   686   1 24
59998 578830 1764  322  1038   1 24
59999 578830 1764  322  3518   1 24
60000 578830 1764  322  8630   1 24
60001 578830 1764  322   576   1 24
60002 578830 1764  322  1668   1 24
60003 578830 1764  322  1655   1 24
60004 578830 1764  322   770   1 24
60005 578830 1764  322   866   1 24
60006 578830 1764  322  3382   1 24
60007 578830 1764  322   680   1 24
60008 578830 1764  322  1200   1 24
60009 578830 1764  322  2179   1 24
60010 578830 1764  322  2271   1 24
60011 578830 1764  322   764   1 24
60012 578830 1764  322   493   1 24
60013 578830 1764  322  2628   1 24
60014 578830 1764  322   684   1 24
60015 578830 1764  322  1688   1 24
60016 578830 1764  322   788   1 24
60017 578830 1764  322  1308   1 24
60018 578830 1764  322  1240   1 24
60019 578830 1764  322  1940   1 24
60020 578830 1764  322  2724   1 24
60021 578830 1764  322  4524   1 24
60022 578830 1764  322  1405   1 24
60023 578830 1764  322  1203   1 24
60024 578830 1764  322  1151   1 24
60025 578830 1764  322  2003   1 24
60026 578830 1764  322   559   1 24
60027 578830 1764  322  1760   1 24
60028 578830 1764  322  2720   1 24
60029 578830 1764  322  1985   1 24
60030 578830 1764  322  2241   1 24
60031 578830 1764  322  1653   1 24
60032 578830 1764  322  1207   1 24
60033 578830 1764  322   301   1 24
60034 578830 1764  322  3578   1 24
60035 578830 1764  322   573   1 24
60036 578830 1764  322  1055   1 24
60037 578830 1764  322  1997   1 24
60038 578830 1764  322  2370   1 24
60039 578830 1764  322  2428   1 24
60040 578830 1764  322   980   1 24
60041 578830 1764  322  3095   1 24
60042 578830 1764  322  2546   1 24
60043 578830 1764  322  6531   1 24
60044 578830 1764  322  2035   1 24
60045 578830 1764  322  1398   1 24
60046 578830 1764  322   790   1 24
60047 578830 1764  322  3181   1 24
60048 578830 1764  322   672   1 24
60049 578830 1764  322  1203   1 24
60050 578830 1764  322  1566   1 24
60051 578830 1764  322  1118   1 24
60052 578830 1764  322  1842   1 24
60053 578830 1764  322  1994   1 24
60054 578830 1764  322  1288   1 24
60055 578830 1764  322   935   1 24
60056 578830 1764  322  1611   1 24
60057 578830 1764  322  2538   1 24
60058 578830 1764  322  3024   1 24
60059 578830 1764  322  1459   1 24
60060 578830 1764  322  3183   1 24
60061 578830 1764  322  2594   1 24
60062 578830 1764  322   515   1 24
60063 578830 1764  322   309   1 24
60064 578830 1764  322   775   1 24
60065 578830 1764  322  2260   1 24
60066 578830 1764  322  3904   1 24
60067 578830 1764  322  2767   1 24
60068 578830 1764  322  1788   1 24
60069 578830 1764  322   850   1 24
60070 578830 1764  322  1944   1 24
60071 578830 1764  322  1387   1 24
60072 578830 1764  322  1380   1 24
60073 578830 1764  322  1656   1 24
60074 578830 1764  322  1722   1 24
60075 578830 1764  322  2447   1 24
60076 578830 1764  322  3539   1 24
60077 578830 1764  322  1562   1 24
60078 578830 1764  322  2099   1 24
60079 578830 1764  322   731   1 24
60080 578830 1764  322  1029   1 24
60081 578830 1764  322   581   1 24
60082 578830 1764  322  1060   1 24
60083 578830 1764  322   716   1 24
60084 578830 1764  322   716   1 24
60085 578830 1764  322  1703   1 24
60086 578830 1764  322   361   1 24
60087 578830 1764  322  5158   1 24
60088 578830 1764  322   633   1 24
60089 578830 1764  322   844   1 24
60090 578830 1764  322  2806   1 24
60091 578830 1764  322  2723   1 24
60092 578830 1764  322   516   1 24
60093 578830 1764  322  2775   1 24
60094 578830 1764  322   446   1 24
60095 578830 1764  322  1866   1 24
60096 578830 1764  322  1197   1 24
60097 578830 1764  322  1357   1 24
60098 578830 1764  322  1277   1 24
60099 578830 1764  322  1873   1 24
60100 578830 1764  322  1178   1 24
60101 578830 1764  322   990   1 24
60102 578830 1764  322  5914   1 24
60103 578830 1764  322  1458   1 24
60104 578830 1764  322  1284   1 24
60105 578830 1764  322  1641   1 24
60106 578830 1764  322  2183   1 24
60107 578830 1764  322  1933   1 24
60108 578830 1764  322   750   1 24
60109 578830 1764  322   769   1 24
60110 578830 1764  322  3924   1 24
60111 578830 1764  322   521   1 24
60112 578830 1764  322   726   1 24
60113 578830 1764  322  2718   1 24
60114 578830 1764  322   604   1 24
60115 578830 1764  322   656   1 24
60116 578830 1764  322   607   1 24
60117 578830 1764  322  1678   1 24
60118 578830 1764  322  8061   1 24
60119 578830 1764  322  1771   1 24
60120 578830 1764  322  2285   1 24
60121 578830 1764  322  2405   1 24
60122 578830 1764  322   599   1 24
60123 578830 1764  322   603   1 24
60124 578830 1764  322  1558   1 24
60125 578830 1764  322  2301   1 24
60126 578830 1764  322  4247   1 24
60127 578830 1764  322  1812   1 24
60128 578830 1764  322   872   1 24
60129 578830 1764  322  6034   1 24
60130 578830 1764  322  3882   1 24
60131 578830 1764  322   657   1 24
60132 578830 1764  322  1337   1 24
60133 578830 1764  322   846   1 24
60134 578830 1764  322   836   1 24
60135 578830 1764  322  3191   1 24
60136 578830 1764  322  1575   1 24
60137 578830 1764  322  2909   1 24
60138 578830 1764  322   651   1 24
60139 578830 1764  322  4231   1 24
60140 578830 1764  322  1733   1 24
60141 578830 1764  322  1530   1 24
60142 578830 1764  322  1276   1 24
60143 578830 1764  322   889   1 24
60144 578830 1764  322  3577   1 24
60145 578830 1764  322  2036   1 24
60146 578830 1764  322  1257   1 24
60147 578830 1764  322  1782   1 24
60148 578830 1764  322  1717   1 24
60149 578830 1764  322   784   1 24
60150 578830 1764  322  1810   1 24
60151 578830 1764  322  1475   1 24
60152 578830 1764  322 19338   1 24
60153 578830 1764  322  1428   1 24
60154 578830 1764  322  1057   1 24
60155 578830 1764  322   798   1 24
60156 578830 1764  322  4473   1 24
60157 581471 1765    1   284  52 12
60158 581529 1766  221  2644   1 24
60159 581529 1766  221  1800   1 24
60160 581529 1766  221  1004   1 24
60161 581529 1766  221   270   1 24
60162 581529 1766  221   714   1 24
60163 581529 1766  221  3760   1 24
60164 581529 1766  221  1877   1 24
60165 581529 1766  221   895   1 24
60166 581529 1766  221  2543   1 24
60167 581529 1766  221  1202   1 24
60168 581529 1766  221  1378   1 24
60169 581529 1766  221  2071   1 24
60170 581529 1766  221   645   1 24
60171 581529 1766  221   534   1 24
60172 581529 1766  221  8535   1 24
60173 581529 1766  221  1037   1 24
60174 581529 1766  221  2194   1 24
60175 581529 1766  221  2531   1 24
60176 581529 1766  221  1937   1 24
60177 581529 1766  221   907   1 24
60178 581529 1766  221  1240   1 24
60179 581529 1766  221   480   1 24
60180 581529 1766  221  1463   1 24
60181 581529 1766  221  2699   1 24
60182 581529 1766  221  2281   1 24
60183 581529 1766  221  1167   1 24
60184 581529 1766  221  1633   1 24
60185 581529 1766  221   354   1 24
60186 581529 1766  221  2549   1 24
60187 581529 1766  221  7084   1 24
60188 581529 1766  221  1057   1 24
60189 581529 1766  221   563   1 24
60190 581529 1766  221   380   1 24
60191 581529 1766  221  1313   1 24
60192 581529 1766  221   605   1 24
60193 581529 1766  221  1243   1 24
60194 581529 1766  221  1624   1 24
60195 581529 1766  221   249   1 24
60196 581529 1766  221  1576   1 24
60197 581529 1766  221   963   1 24
60198 581529 1766  221  1325   1 24
60199 581529 1766  221  2291   1 24
60200 581529 1766  221  9042   1 24
60201 581529 1766  221  3338   1 24
60202 581529 1766  221  2800   1 24
60203 581529 1766  221  2469   1 24
60204 581529 1766  221  1300   1 24
60205 581529 1766  221  3092   1 24
60206 581529 1766  221  4290   1 24
60207 581529 1766  221  3021   1 24
60208 581529 1766  221  5349   1 24
60209 581529 1766  221  1762   1 24
60210 581529 1766  221  3273   1 24
60211 581529 1766  221  1839   1 24
60212 581529 1766  221  2246   1 24
60213 581529 1766  221  4574   1 24
60214 581529 1766  221  3087   1 24
60215 581529 1766  221  4310   1 24
60216 581529 1766  221  4273   1 24
60217 581529 1766  221   331   1 24
60218 581529 1766  221  3279   1 24
60219 581529 1766  221  4152   1 24
60220 581529 1766  221   809   1 24
60221 581529 1766  221  1251   1 24
60222 581529 1766  221  2312   1 24
60223 581529 1766  221   626   1 24
60224 581529 1766  221   710   1 24
60225 581529 1766  221   529   1 24
60226 581529 1766  221  1794   1 24
60227 581529 1766  221  1501   1 24
60228 581529 1766  221  2467   1 24
60229 581529 1766  221   640   1 24
60230 581529 1766  221  1907   1 24
60231 581529 1766  221  7217   1 24
60232 581529 1766  221  3469   1 24
60233 581529 1766  221  2466   1 24
60234 581529 1766  221  2120   1 24
60235 581529 1766  221  1380   1 24
60236 581529 1766  221  2252   1 24
60237 581529 1766  221  1050   1 24
60238 581529 1766  221  3604   1 24
60239 581529 1766  221   479   1 24
60240 581529 1766  221   630   1 24
60241 581529 1766  221  2807   1 24
60242 581529 1766  221  1693   1 24
60243 581529 1766  221  1114   1 24
60244 581529 1766  221  1271   1 24
60245 581529 1766  221  3355   1 24
60246 581529 1766  221  2862   1 24
60247 581529 1766  221  1292   1 24
60248 581529 1766  221  4271   1 24
60249 581529 1766  221  1120   1 24
60250 581529 1766  221  1595   1 24
60251 581529 1766  221  7640   1 24
60252 581529 1766  221  1577   1 24
60253 581529 1766  221   777   1 24
60254 581529 1766  221   768   1 24
60255 581529 1766  221  2258   1 24
60256 581529 1766  221  1968   1 24
60257 581529 1766  221  2026   1 24
60258 581529 1766  221   590   1 24
60259 581529 1766  221   878   1 24
60260 581529 1766  221   324   1 24
60261 581529 1766  221  2649   1 24
60262 581529 1766  221  1347   1 24
60263 581529 1766  221   513   1 24
60264 581529 1766  221   216   1 24
60265 581529 1766  221   886   1 24
60266 581529 1766  221  1304   1 24
60267 581529 1766  221  1591   1 24
60268 581529 1766  221  4462   1 24
60269 581529 1766  221  1474   1 24
60270 581529 1766  221  1465   1 24
60271 581529 1766  221   675   1 24
60272 581529 1766  221  1500   1 24
60273 581529 1766  221  1593   1 24
60274 581529 1766  221   778   1 24
60275 581529 1766  221  2957   1 24
60276 581529 1766  221  1063   1 24
60277 581529 1766  221  1746   1 24
60278 581529 1766  221   612   1 24
60279 581529 1766  221  5093   1 24
60280 581529 1766  221  1015   1 24
60281 581529 1766  221  1689   1 24
60282 581529 1766  221  1010   1 24
60283 581529 1766  221  2995   1 24
60284 581529 1766  221  1765   1 24
60285 581529 1766  221  1457   1 24
60286 581529 1766  221  1558   1 24
60287 581529 1766  221   955   1 24
60288 581529 1766  221  2300   1 24
60289 581529 1766  221  2874   1 24
60290 581529 1766  221  1245   1 24
60291 581529 1766  221  1161   1 24
60292 581529 1766  221  1208   1 24
60293 581529 1766  221  1023   1 24
60294 581529 1766  221   955   1 24
60295 581529 1766  221  3939   1 24
60296 581529 1766  221  1786   1 24
60297 581529 1766  221  1230   1 24
60298 581529 1766  221  1525   1 24
60299 581529 1766  221  1368   1 24
60300 581529 1766  221  1515   1 24
60301 581529 1766  221  4267   1 24
60302 581529 1766  221  1191   1 24
60303 581529 1766  221  2160   1 24
60304 581529 1766  221  1165   1 24
60305 581529 1766  221  1487   1 24
60306 581529 1766  221   470   1 24
60307 581529 1766  221   821   1 24
60308 581529 1766  221  1447   1 24
60309 581529 1766  221  1693   1 24
60310 581529 1766  221  5130   1 24
60311 581529 1766  221  1506   1 24
60312 581529 1766  221  3112   1 24
60313 581529 1766  221  2689   1 24
60314 581529 1766  221   997   1 24
60315 581529 1766  221  2348   1 24
60316 581529 1766  221  1260   1 24
60317 581529 1766  221  3183   1 24
60318 581529 1766  221  1225   1 24
60319 581529 1766  221   844   1 24
60320 581529 1766  221   535   1 24
60321 581529 1766  221  1435   1 24
60322 581529 1766  221  4235   1 24
60323 581529 1766  221   842   1 24
60324 581529 1766  221   626   1 24
60325 581529 1766  221  1031   1 24
60326 581529 1766  221  5926   1 24
60327 581529 1766  221   896   1 24
60328 581529 1766  221  1552   1 24
60329 581529 1766  221  1253   1 24
60330 581529 1766  221  2209   1 24
60331 581529 1766  221   834   1 24
60332 581529 1766  221   766   1 24
60333 581529 1766  221  2376   1 24
60334 581529 1766  221  3909   1 24
60335 581529 1766  221  2238   1 24
60336 581529 1766  221  5450   1 24
60337 581529 1766  221  1520   1 24
60338 581529 1766  221  1119   1 24
60339 581529 1766  221  2129   1 24
60340 581529 1766  221   672   1 24
60341 581529 1766  221  1198   1 24
60342 581529 1766  221  1140   1 24
60343 581529 1766  221  7447   1 24
60344 581529 1766  221  1480   1 24
60345 581529 1766  221  1353   1 24
60346 581529 1766  221  4794   1 24
60347 581529 1766  221   692   1 24
60348 581529 1766  221  1146   1 24
60349 581529 1766  221  2448   1 24
60350 581529 1766  221  3276   1 24
60351 581529 1766  221  2590   1 24
60352 581529 1766  221  1553   1 24
60353 581529 1766  221  1911   1 24
60354 581529 1766  221  1666   1 24
60355 581529 1766  221   658   1 24
60356 581529 1766  221  1512   1 24
60357 581529 1766  221  1228   1 24
60358 581529 1766  221  1657   1 24
60359 581529 1766  221   568   1 24
60360 581529 1766  221  6159   1 24
60361 581529 1766  221  1182   1 24
60362 581529 1766  221   911   1 24
60363 581529 1766  221  1610   1 24
60364 581529 1766  221  3373   1 24
60365 581529 1766  221  8225   1 24
60366 581529 1766  221  1063   1 24
60367 581529 1766  221  1099   1 24
60368 581529 1766  221  2348   1 24
60369 581529 1766  221  2823   1 24
60370 581529 1766  221  1270   1 24
60371 581529 1766  221   688   1 24
60372 581529 1766  221  2910   1 24
60373 581529 1766  221  1092   1 24
60374 581529 1766  221  1289   1 24
60375 581529 1766  221  1137   1 24
60376 581529 1766  221  1002   1 24
60377 581529 1766  221  3418   1 24
60378 581529 1766  221  2175   1 24
60379 581563 1767    8  1460   4 37
60380 581563 1767    8   551   4 37
60381 581563 1767    8  2167   4 37
60382 581563 1767    8   803   4 37
60383 581563 1767    8  1429   4 37
60384 581563 1767    8   663   4 37
60385 581563 1767    8  1840   4 37
60386 581563 1767    8  2859   4 37
60387 581702 1768    1   116  17 40
60388 582298 1769   60  1328  17 40
60389 582298 1769   60  2273  17 40
60390 582298 1769   60  1471  17 40
60391 582298 1769   60  2299  17 40
60392 582298 1769   60  1648  17 40
60393 582298 1769   60  1761  17 40
60394 582298 1769   60   904  17 40
60395 582298 1769   60  3525  17 40
60396 582298 1769   60  1504  17 40
60397 582298 1769   60  1301  17 40
60398 582298 1769   60  1477  17 40
60399 582298 1769   60  1796  17 40
60400 582298 1769   60   785  17 40
60401 582298 1769   60  1990  17 40
60402 582298 1769   60  5061  17 40
60403 582298 1769   60  2059  17 40
60404 582298 1769   60   277  17 40
60405 582298 1769   60  1175  17 40
60406 582298 1769   60  1617  17 40
60407 582298 1769   60  3477  17 40
60408 582298 1769   60   493  17 40
60409 582298 1769   60  3068  17 40
60410 582298 1769   60  2942  17 40
60411 582298 1769   60  1279  17 40
60412 582298 1769   60  3497  17 40
60413 582298 1769   60  1789  17 40
60414 582298 1769   60   969  17 40
60415 582298 1769   60  2939  17 40
60416 582298 1769   60   235  17 40
60417 582298 1769   60   999  17 40
60418 582298 1769   60  7148  17 40
60419 582298 1769   60  1990  17 40
60420 582298 1769   60  2139  17 40
60421 582298 1769   60  4806  17 40
60422 582298 1769   60  1110  17 40
60423 582298 1769   60   542  17 40
60424 582298 1769   60  3470  17 40
60425 582298 1769   60  5109  17 40
60426 582298 1769   60  1854  17 40
60427 582298 1769   60  2266  17 40
60428 582298 1769   60   603  17 40
60429 582298 1769   60   487  17 40
60430 582298 1769   60  1802  17 40
60431 582298 1769   60  3199  17 40
60432 582298 1769   60  1280  17 40
60433 582298 1769   60  1298  17 40
60434 582298 1769   60  3075  17 40
60435 582298 1769   60  3245  17 40
60436 582298 1769   60  2908  17 40
60437 582298 1769   60  1536  17 40
60438 582298 1769   60   347  17 40
60439 582298 1769   60  2474  17 40
60440 582298 1769   60   837  17 40
60441 582298 1769   60   502  17 40
60442 582298 1769   60  1314  17 40
60443 582298 1769   60  2025  17 40
60444 582298 1769   60  3188  17 40
60445 582298 1769   60   497  17 40
60446 582298 1769   60   823  17 40
60447 582298 1769   60   309  17 40
60448 582898 1770    9  2382   1 24
60449 582898 1770    9  3097   1 24
60450 582898 1770    9  2310   1 24
60451 582898 1770    9   353   1 24
60452 582898 1770    9   726   1 24
60453 582898 1770    9   881   1 24
60454 582898 1770    9  1192   1 24
60455 582898 1770    9   961   1 24
60456 582898 1770    9  2248   1 24
60457 584000 1771   10   421   1 24
60458 584000 1771   10  1379   1 24
60459 584000 1771   10  1313   1 24
60460 584000 1771   10  2463   1 24
60461 584000 1771   10  1089   1 24
60462 584000 1771   10  3983   1 24
60463 584000 1771   10  1073   1 24
60464 584000 1771   10   172   1 24
60465 584000 1771   10  1154   1 24
60466 584000 1771   10   900   1 24
60467 584274 1772   31  1393  12 42
60468 584274 1772   31  1427  12 42
60469 584274 1772   31   944  12 42
60470 584274 1772   31   790  12 42
60471 584274 1772   31  1907  12 42
60472 584274 1772   31  1706  12 42
60473 584274 1772   31  3950  12 42
60474 584274 1772   31  4950  12 42
60475 584274 1772   31 14132  12 42
60476 584274 1772   31  1655  12 42
60477 584274 1772   31  1036  12 42
60478 584274 1772   31  1828  12 42
60479 584274 1772   31  2806  12 42
60480 584274 1772   31  2327  12 42
60481 584274 1772   31  1476  12 42
60482 584274 1772   31  1920  12 42
60483 584274 1772   31  1282  12 42
60484 584274 1772   31  2638  12 42
60485 584274 1772   31  5911  12 42
60486 584274 1772   31   716  12 42
60487 584274 1772   31  1027  12 42
60488 584274 1772   31  2620  12 42
60489 584274 1772   31  1393  12 42
60490 584274 1772   31  1546  12 42
60491 584274 1772   31   557  12 42
60492 584274 1772   31  3364  12 42
60493 584274 1772   31  2981  12 42
60494 584274 1772   31   451  12 42
60495 584274 1772   31  1211  12 42
60496 584274 1772   31  1480  12 42
60497 584274 1772   31  1080  12 42
60498 584433 1773    1     4   1 24
60499 585429 1774    1     3   2 18
60500 585761 1775    1   859  45 21
60501 585880 1776    5  1273   6  9
60502 585880 1776    5  3673   6  9
60503 585880 1776    5  1505   6  9
60504 585880 1776    5  3940   6  9
60505 585880 1776    5   967   6  9
60506 585979 1777   12  1008  10 40
60507 585979 1777   12  2537  10 40
60508 585979 1777   12  3174  10 40
60509 585979 1777   12   518  10 40
60510 585979 1777   12   812  10 40
60511 585979 1777   12  1637  10 40
60512 585979 1777   12  1500  10 40
60513 585979 1777   12  2215  10 40
60514 585979 1777   12  1482  10 40
60515 585979 1777   12  1780  10 40
60516 585979 1777   12  1887  10 40
60517 585979 1777   12   721  10 40
60518 586621 1778    1     1   2 18
60519 587210 1779    2  1209   1 24
60520 587210 1779    2   418   1 24
60521 587343 1780    1   142 341 33
60522 587505 1781    4  2957   1 24
60523 587505 1781    4  1306   1 24
60524 587505 1781    4  3900   1 24
60525 587505 1781    4  1028   1 24
60526 588080 1782    1    49   1 24
60527 588253 1783 1603  1234   3  7
60528 588253 1783 1603  2227   3  7
60529 588253 1783 1603  2114   3  7
60530 588253 1783 1603  3785   3  7
60531 588253 1783 1603  6559   3  7
60532 588253 1783 1603  1112   3  7
60533 588253 1783 1603  4103   3  7
60534 588253 1783 1603  1632   3  7
60535 588253 1783 1603  1604   3  7
60536 588253 1783 1603  1150   3  7
60537 588253 1783 1603  2203   3  7
60538 588253 1783 1603  4087   3  7
60539 588253 1783 1603  4662   3  7
60540 588253 1783 1603   387   3  7
60541 588253 1783 1603   984   3  7
60542 588253 1783 1603  1818   3  7
60543 588253 1783 1603  2566   3  7
60544 588253 1783 1603  3678   3  7
60545 588253 1783 1603  9223   3  7
60546 588253 1783 1603  2576   3  7
60547 588253 1783 1603  1185   3  7
60548 588253 1783 1603  3554   3  7
60549 588253 1783 1603  4074   3  7
60550 588253 1783 1603  2280   3  7
60551 588253 1783 1603  1903   3  7
60552 588253 1783 1603  2208   3  7
60553 588253 1783 1603  3685   3  7
60554 588253 1783 1603   916   3  7
60555 588253 1783 1603  3875   3  7
60556 588253 1783 1603   762   3  7
60557 588253 1783 1603  1494   3  7
60558 588253 1783 1603   468   3  7
60559 588253 1783 1603  2979   3  7
60560 588253 1783 1603  1255   3  7
60561 588253 1783 1603  2210   3  7
60562 588253 1783 1603  1327   3  7
60563 588253 1783 1603  1634   3  7
60564 588253 1783 1603   635   3  7
60565 588253 1783 1603  2813   3  7
60566 588253 1783 1603  2690   3  7
60567 588253 1783 1603  3255   3  7
60568 588253 1783 1603  5426   3  7
60569 588253 1783 1603   782   3  7
60570 588253 1783 1603  2514   3  7
60571 588253 1783 1603  1984   3  7
60572 588253 1783 1603  2682   3  7
60573 588253 1783 1603  2613   3  7
60574 588253 1783 1603  2684   3  7
60575 588253 1783 1603  1315   3  7
60576 588253 1783 1603  3753   3  7
60577 588253 1783 1603  2076   3  7
60578 588253 1783 1603   650   3  7
60579 588253 1783 1603  1198   3  7
60580 588253 1783 1603   835   3  7
60581 588253 1783 1603  1574   3  7
60582 588253 1783 1603   502   3  7
60583 588253 1783 1603  4448   3  7
60584 588253 1783 1603  1814   3  7
60585 588253 1783 1603   391   3  7
60586 588253 1783 1603  1026   3  7
60587 588253 1783 1603  1313   3  7
60588 588253 1783 1603  2137   3  7
60589 588253 1783 1603  1713   3  7
60590 588253 1783 1603   622   3  7
60591 588253 1783 1603  2631   3  7
60592 588253 1783 1603  1890   3  7
60593 588253 1783 1603  2973   3  7
60594 588253 1783 1603  1711   3  7
60595 588253 1783 1603  1241   3  7
60596 588253 1783 1603   712   3  7
60597 588253 1783 1603   550   3  7
60598 588253 1783 1603  1191   3  7
60599 588253 1783 1603   526   3  7
60600 588253 1783 1603  5102   3  7
60601 588253 1783 1603   682   3  7
60602 588253 1783 1603   332   3  7
60603 588253 1783 1603   892   3  7
60604 588253 1783 1603   327   3  7
60605 588253 1783 1603  1300   3  7
60606 588253 1783 1603  3224   3  7
60607 588253 1783 1603  2450   3  7
60608 588253 1783 1603  2290   3  7
60609 588253 1783 1603   402   3  7
60610 588253 1783 1603  1334   3  7
60611 588253 1783 1603   839   3  7
60612 588253 1783 1603   720   3  7
60613 588253 1783 1603  3912   3  7
60614 588253 1783 1603   523   3  7
60615 588253 1783 1603  6637   3  7
60616 588253 1783 1603  3440   3  7
60617 588253 1783 1603   614   3  7
60618 588253 1783 1603  1025   3  7
60619 588253 1783 1603  2263   3  7
60620 588253 1783 1603   430   3  7
60621 588253 1783 1603   870   3  7
60622 588253 1783 1603  3038   3  7
60623 588253 1783 1603  1206   3  7
60624 588253 1783 1603   355   3  7
60625 588253 1783 1603  2978   3  7
60626 588253 1783 1603   649   3  7
60627 588253 1783 1603  3039   3  7
60628 588253 1783 1603 14601   3  7
60629 588253 1783 1603   837   3  7
60630 588253 1783 1603  2498   3  7
60631 588253 1783 1603  2844   3  7
60632 588253 1783 1603   307   3  7
60633 588253 1783 1603   526   3  7
60634 588253 1783 1603  2722   3  7
60635 588253 1783 1603   817   3  7
60636 588253 1783 1603  2283   3  7
60637 588253 1783 1603  2836   3  7
60638 588253 1783 1603   745   3  7
60639 588253 1783 1603  1424   3  7
60640 588253 1783 1603  2390   3  7
60641 588253 1783 1603  3399   3  7
60642 588253 1783 1603  1417   3  7
60643 588253 1783 1603  1806   3  7
60644 588253 1783 1603  1274   3  7
60645 588253 1783 1603   929   3  7
60646 588253 1783 1603  1933   3  7
60647 588253 1783 1603  1767   3  7
60648 588253 1783 1603   342   3  7
60649 588253 1783 1603  1452   3  7
60650 588253 1783 1603  1627   3  7
60651 588253 1783 1603  1154   3  7
60652 588253 1783 1603  2363   3  7
60653 588253 1783 1603  2106   3  7
60654 588253 1783 1603  1258   3  7
60655 588253 1783 1603   834   3  7
60656 588253 1783 1603  2322   3  7
60657 588253 1783 1603  4744   3  7
60658 588253 1783 1603  1066   3  7
60659 588253 1783 1603   568   3  7
60660 588253 1783 1603  1386   3  7
60661 588253 1783 1603  1446   3  7
60662 588253 1783 1603   892   3  7
60663 588253 1783 1603  4178   3  7
60664 588253 1783 1603  1679   3  7
60665 588253 1783 1603  7980   3  7
60666 588253 1783 1603  1522   3  7
60667 588253 1783 1603 19195   3  7
60668 588253 1783 1603   591   3  7
60669 588253 1783 1603   994   3  7
60670 588253 1783 1603  5716   3  7
60671 588253 1783 1603  1757   3  7
60672 588253 1783 1603  1406   3  7
60673 588253 1783 1603  1161   3  7
60674 588253 1783 1603  2315   3  7
60675 588253 1783 1603  1699   3  7
60676 588253 1783 1603   990   3  7
60677 588253 1783 1603  1400   3  7
60678 588253 1783 1603  1190   3  7
60679 588253 1783 1603  2659   3  7
60680 588253 1783 1603  2651   3  7
60681 588253 1783 1603  2172   3  7
60682 588253 1783 1603   412   3  7
60683 588253 1783 1603   350   3  7
60684 588253 1783 1603   611   3  7
60685 588253 1783 1603  4127   3  7
60686 588253 1783 1603  1251   3  7
60687 588253 1783 1603  5318   3  7
60688 588253 1783 1603  1817   3  7
60689 588253 1783 1603  4979   3  7
60690 588253 1783 1603   685   3  7
60691 588253 1783 1603  1120   3  7
60692 588253 1783 1603  1575   3  7
60693 588253 1783 1603  8861   3  7
60694 588253 1783 1603   306   3  7
60695 588253 1783 1603  1512   3  7
60696 588253 1783 1603  4549   3  7
60697 588253 1783 1603  1836   3  7
60698 588253 1783 1603   517   3  7
60699 588253 1783 1603  1864   3  7
60700 588253 1783 1603  1068   3  7
60701 588253 1783 1603  3832   3  7
60702 588253 1783 1603   950   3  7
60703 588253 1783 1603  1446   3  7
60704 588253 1783 1603   703   3  7
60705 588253 1783 1603  2072   3  7
60706 588253 1783 1603  6549   3  7
60707 588253 1783 1603  1360   3  7
60708 588253 1783 1603  1423   3  7
60709 588253 1783 1603   987   3  7
60710 588253 1783 1603   915   3  7
60711 588253 1783 1603  3993   3  7
60712 588253 1783 1603  1308   3  7
60713 588253 1783 1603  1493   3  7
60714 588253 1783 1603  2921   3  7
60715 588253 1783 1603   506   3  7
60716 588253 1783 1603  2824   3  7
60717 588253 1783 1603   986   3  7
60718 588253 1783 1603  1026   3  7
